District_Name,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Farm_Size_Acres
Purnia,200,43,263,6.332240592,1421.028551,25,74.05685282
Madhepura,249,51,227,6.39933847,825.3254331,33,74.38253202
Charkhi Dadri,203,62,224,6.234532585,597.7974835,26,61.09874126
Supaul,249,52,73,6.115002386,1252.946644,30,29.85523539
Ernakulam,209,41,295,5.348307418,401.2439445,28,92.59032702
Buxar,135,52,96,6.132879543,1436.058165,25,55.63611427
Patna,229,55,261,6.091028361,536.6097649,26,79.25874327
Pathanamthitta,176,56,218,6.158697465,1196.21965,35,22.21651795
Yamunanagar,242,52,200,6.247283731,906.5152747,28,35.06003807
Charkhi Dadri,189,52,214,6.300657402,1219.240479,31,87.58337212
Faridabad,220,45,231,6.762694131,642.7313656,28,5.960595964
Araria,210,55,286,6.069206179,758.7007738,23,51.71921581
Idukki,213,48,224,6.43897212,452.5779698,28,48.6888425
Fatehabad,103,8,241,5.347938303,1598.538162,30,75.3717887
Fatehabad,239,50,214,6.778882211,326.2016445,30,28.90748329
Palwal,245,46,248,6.70212505,877.5821226,27,22.68761536
Muzaffarpur,238,52,82,5.94076631,1008.374221,29,92.68715104
Sheohar,247,58,248,4.824069419,551.3711813,30,57.59925554
Fatehabad,232,47,223,6.776839634,892.678908,27,11.36426726
Kurukshetra,242,45,220,6.179717486,952.558798,30,20.11058006
Kishanganj,235,49,119,6.791805498,603.7947038,29,99.88377989
Bhojpur,234,42,250,6.945373034,1350.660336,26,20.36529063
Purnia,200,28,132,6.60095877,255.5372095,27,61.43707562
Bhagalpur,234,42,248,7.498736403,555.6163949,20,42.59267982
Panchkula,250,42,185,6.344933053,1323.334949,30,88.67431039
Thrissur,194,19,235,6.863409423,1329.549394,31,75.76169064
Thiruvananthapuram,212,45,293,5.165982861,677.4726781,30,60.09818823
Lakhisarai,220,56,274,7.997429321,1429.48863,27,2.063159198
Mahendragarh,255,11,217,6.435974039,1045.619867,31,88.09972554
Pathanamthitta,221,57,260,6.698556483,1149.043992,22,45.02207961
Sheikhpura,201,52,263,5.082224842,798.6986539,27,93.22618765
Arwal,229,51,207,6.114134891,1971.690179,26,50.05836227
Madhubani,217,47,215,4.706884542,1527.297009,27,69.72822443
Supaul,236,40,238,6.346557495,647.1738191,27,7.859972297
Siwan,198,12,248,6.782705052,625.8139033,26,74.7700137
East Champaran,257,48,210,6.475496057,1593.512288,22,34.4616071
Sonipat,112,52,215,6.622922203,898.419657,21,35.78454242
Palwal,109,39,255,6.800623336,364.7215194,25,12.74692863
Jhajjar,246,41,277,6.346858875,264.0798434,30,15.53885772
Arwal,272,53,300,7.170140837,945.12083,26,19.39014656
Gurugram,225,50,277,6.283618199,946.4744809,28,33.49241069
Begusarai,213,53,133,6.282776178,1472.342064,25,89.30502136
Palwal,218,50,259,6.062744822,1234.588979,30,37.45776358
East Champaran,86,55,265,6.173752334,1586.216242,34,72.71190795
Malappuram,212,42,208,7.715921616,771.954031,28,9.192002885
Thrissur,211,52,246,6.709443892,1323.65265,28,59.51878113
Sirsa,221,41,226,5.931272158,1794.265018,29,48.7072319
Fatehabad,177,23,36,7.529214375,324.7166968,27,97.81783675
Khagaria,200,44,288,6.304120361,1475.212399,23,84.77456922
Panipat,238,59,195,6.207063005,1488.58942,26,46.02814747
Yamunanagar,130,47,222,6.778120107,1629.254522,29,77.73913364
Kollam,214,43,245,6.877700486,684.2851756,24,20.11083539
Fatehabad,101,51,259,6.12739789,949.7375972,28,56.67129641
Bhojpur,228,54,211,6.448708067,631.4750216,27,8.387286501
West Champaran,244,56,260,6.183049616,755.4474022,27,35.46081419
Malappuram,270,46,232,4.916529435,1943.315286,24,23.36035598
Kottayam,218,55,280,6.395245546,1002.177214,19,72.17207172
Gopalganj,234,41,238,6.876628787,1727.394405,28,49.51897843
Munger,232,21,228,6.856907563,1630.783737,31,75.35597741
Kannur,235,59,242,6.311889591,1000.146854,28,52.01424833
Pathanamthitta,219,45,54,6.426821914,1985.922435,30,9.561959773
Sonipat,223,55,262,6.407955266,1713.404934,30,73.80139732
Thiruvananthapuram,36,22,95,8.379488,1068.851108,30,83.48969713
Sheikhpura,78,40,275,6.405708038,757.470226,21,90.44959137
Muzaffarpur,221,52,200,6.338447378,335.5301924,26,57.62720259
Jhajjar,218,55,228,6.981748019,1036.639829,27,75.60495054
Siwan,226,50,231,6.036968947,848.0178262,24,75.45238935
Sheikhpura,201,21,278,6.307475814,1480.47839,31,16.41922622
Wayanad,246,40,234,6.065077021,235.4210557,27,17.25784806
West Champaran,205,60,280,6.288159269,1696.605802,31,8.017665075
Gaya,239,61,235,6.722046935,949.930648,27,32.67144988
Mahendragarh,125,53,80,5.519710015,1045.518648,25,47.87735019
Khagaria,214,56,266,6.063105561,529.0223202,25,99.79188742
Rohtas,63,55,294,6.60480254,1887.467783,19,43.66834086
Ernakulam,209,51,259,6.957647538,917.0969575,30,72.89801626
Arwal,243,51,292,6.04197505,1716.904636,25,69.6463056
Kasaragod,216,41,262,6.729990555,627.4162232,26,21.24371307
Palwal,247,22,39,4.439265357,373.9825937,26,6.792207993
Samastipur,212,44,299,4.580110648,1344.369746,26,55.0546684
Jehanabad,213,57,267,8.286250195,1971.949682,27,70.33025364
Banka,229,58,114,6.329407036,1364.494825,27,99.82692723
Araria,234,43,250,5.827468175,1295.683622,27,36.50249418
Bhojpur,211,55,250,6.774757323,996.0152924,27,89.74009165
Kurukshetra,242,43,227,6.342055623,710.8423308,21,38.81131313
Patna,201,47,88,6.358654705,975.4998637,25,69.25175913
Saharsa,228,39,267,6.998725937,468.1225014,30,60.22704012
Palwal,256,48,232,6.548204335,671.4321776,28,6.244900537
Faridabad,245,56,282,6.025756242,1077.293757,33,8.76045427
Gopalganj,215,21,268,6.181623285,460.6320074,26,3.055644883
Thrissur,248,47,240,6.606645446,1624.757275,27,37.71257437
Nawada,232,52,265,6.440454482,220.8103762,28,74.83430383
Gopalganj,103,48,296,6.618363452,778.8681644,24,18.10278401
Saharsa,211,18,250,6.366118108,1129.972629,26,60.97944387
Kasaragod,239,58,223,7.032219029,1872.106047,25,29.59395022
Palakkad,201,49,243,6.820548685,1232.213977,26,79.90226977
Jhajjar,209,47,217,6.375460118,730.8271568,28,80.04121875
East Champaran,226,50,296,7.013694508,833.9432372,21,77.76603698
Rohtas,229,7,265,6.889348619,810.4861103,24,52.95851787
Rewari,249,50,236,6.457147513,524.6648832,26,29.1721043
Purnia,242,49,239,6.098917408,460.7276184,33,81.13496034
Kurukshetra,231,46,248,6.585830959,1065.143769,28,19.42395563
Jamui,214,55,251,6.119645529,686.469874,30,29.6862006
Gurugram,69,23,180,7.054607623,365.3171628,29,19.21082291
Gopalganj,258,59,208,5.050578288,589.6615823,25,67.74680588
Bhiwani,175,63,211,5.500505298,1137.306932,25,68.93736678
Saharsa,208,57,224,6.288522069,662.407811,23,65.59848929
Gopalganj,142,47,109,4.678013339,627.9359284,28,42.14454522
Munger,244,13,275,6.088265347,1317.181692,28,10.91692971
Munger,154,10,317,5.998324858,1440.949458,31,91.20578887
Bhiwani,210,45,211,6.876082494,634.2425997,28,51.26536544
Alappuzha,234,48,218,8.384791891,1049.854317,30,41.2902473
Thrissur,192,45,221,7.604819946,1576.220155,22,59.29366443
Malappuram,216,60,222,6.52848819,1441.827665,28,20.08625315
Patna,206,14,205,6.105710204,324.7233049,27,14.12232913
Kollam,231,15,285,6.083631257,848.1274471,30,41.14699692
Wayanad,235,46,276,8.364246461,1501.896245,25,23.49484872
Samastipur,123,55,197,6.413478125,522.9874828,27,25.18473916
Jhajjar,224,53,202,6.427793232,552.6689286,25,89.35863729
Darbhanga,235,58,243,6.338893414,1334.309074,33,53.54515854
Kishanganj,214,21,202,6.144358577,710.7517164,26,48.86343737
Jamui,209,42,298,6.706749548,782.750769,23,69.25847978
Bhiwani,227,23,303,7.098118712,1141.068115,23,95.20326325
Gopalganj,234,48,211,6.676840795,1551.045111,29,12.10765788
Kaimur,229,13,226,6.649872148,1096.919954,28,83.51992214
Faridabad,47,18,77,8.370665109,1808.168386,28,58.81789881
Palakkad,127,10,266,5.451705641,391.9534737,30,15.47037003
Kurukshetra,224,45,218,7.672805053,1557.468611,30,30.41778255
Begusarai,100,58,151,5.494143581,1178.548748,27,48.75378023
West Champaran,60,40,268,6.410193767,1670.035724,22,69.42653731
Ernakulam,234,50,298,4.604184414,769.5258698,33,25.01809468
Begusarai,220,53,66,6.267998305,1067.782605,28,53.95300273
Gopalganj,56,43,266,6.097753082,1682.475896,26,68.78249111
Aurangabad,219,57,281,6.705479769,1697.20649,30,45.42533433
Pathanamthitta,207,41,62,6.240004528,876.7828462,25,86.43957015
Kaimur,236,53,220,6.90301271,1679.952791,26,87.07645118
Banka,243,39,210,5.900046158,1428.317174,26,47.59843055
Kannur,209,52,251,6.844167118,936.9731422,26,97.31964533
Ernakulam,130,45,194,6.784415101,1945.469884,33,8.482924148
Bhojpur,230,51,211,6.579394285,255.609778,29,1.332875454
Begusarai,236,58,226,4.665898263,888.7931998,31,38.68615812
Banka,204,42,197,6.498403387,752.5147615,26,60.50860908
West Champaran,239,42,194,6.420194109,1884.368807,27,63.29081559
Bhiwani,227,42,262,8.20561011,379.015825,27,48.16812789
Jamui,233,46,227,6.342047404,1330.44401,24,13.36344801
Sheikhpura,190,46,207,6.493121972,1489.930446,30,17.87925466
Wayanad,226,57,226,6.814740717,531.5164833,31,85.3626504
Nuh,240,60,283,8.042999364,469.9055254,28,86.92320204
Siwan,135,48,213,6.076977773,286.0963998,26,67.71595525
Thrissur,210,56,278,7.040974316,485.9753609,29,66.75757926
Aurangabad,36,43,58,7.596113599,1654.787065,21,60.17053067
Nalanda,243,57,286,5.312060773,1899.1211,26,21.08966268
Kaithal,198,26,125,7.290112085,1822.560034,28,43.39681933
Jhajjar,219,14,264,6.379900561,857.5486324,26,69.89357049
Kishanganj,237,54,308,6.893435195,1506.575917,29,54.18797493
Supaul,244,49,143,6.125001261,1688.678608,23,2.839453071
Buxar,228,49,230,6.338559962,1662.473879,26,95.40212387
South Goa,237,59,193,6.323984492,312.8329027,26,84.6367892
North Goa,213,53,210,4.528486959,586.6946723,27,26.7939564
Sitamarhi,234,58,192,6.243297461,1890.100875,23,62.02943458
Fatehabad,211,8,288,6.766737862,1531.831099,28,92.40069899
Jamui,234,40,277,6.87581265,1701.834329,30,10.5050902
Katihar,236,58,261,6.494145813,1125.421844,32,50.7999186
Supaul,262,51,243,8.481188437,907.5008872,23,46.16805956
Hisar,232,58,218,6.865632306,1372.202575,28,41.61029552
Sirsa,238,41,235,6.103379572,1051.142103,27,83.72327228
Malappuram,236,25,43,5.809274345,872.7718027,29,38.68396852
Vaishali,43,29,282,5.353490407,826.1760139,27,7.302669991
Munger,116,52,230,6.141105088,484.2325897,29,7.517936474
Siwan,211,45,241,6.874814187,1152.943741,31,5.231716046
Ernakulam,207,5,275,7.020976855,1135.723827,28,41.50539677
Pathanamthitta,243,46,91,6.668190326,1263.38519,31,72.12222149
Hisar,236,53,250,5.253920504,409.2025795,26,21.16852373
Sitamarhi,250,52,261,6.863076552,1846.861395,27,65.00038352
Muzaffarpur,245,55,285,5.97180108,1535.701022,27,69.02175874
Jamui,221,47,280,6.434852511,435.7353802,26,26.26501028
Kozhikode,215,51,226,7.816001061,342.8190988,28,60.45520795
North Goa,88,40,269,6.955887633,1357.257211,30,68.80196566
West Champaran,237,52,68,6.781576186,814.7048951,30,47.19474866
Nuh,222,14,277,6.237414239,774.2873966,28,34.33494313
Panipat,238,52,263,8.084464155,1711.98391,23,62.29600361
Supaul,201,59,231,6.538535122,821.2577591,29,97.80686165
Muzaffarpur,209,51,269,4.522629914,1337.92764,24,43.25729953
Thiruvananthapuram,229,60,219,6.242037969,1166.734121,25,39.78177453
Jhajjar,217,53,84,6.793022931,673.3412887,24,46.96242334
Bhagalpur,222,58,228,5.200154145,796.9521282,27,8.545620951
Patna,65,47,191,6.216840709,1897.747202,26,55.76316469
Nawada,43,14,140,6.999355408,796.4711718,32,33.54104133
Charkhi Dadri,193,38,200,4.803931228,1611.206176,27,13.02079011
Araria,201,47,200,7.597179092,1750.295882,28,47.15941737
Mahendragarh,200,40,290,6.732743762,327.8683924,25,1.335014671
Panchkula,257,8,221,6.349426411,1393.5899,33,40.77673927
Fatehabad,108,54,241,6.607938094,1548.669009,22,11.46779152
Bhiwani,239,22,289,6.118650663,981.2390315,31,3.404977637
Nalanda,235,49,294,8.131912218,1224.785137,27,82.62302958
Buxar,105,16,60,8.25466102,491.2505398,26,91.70863152
Sirsa,238,53,257,6.147877998,773.2950693,32,21.55979019
Supaul,237,53,250,6.020209733,1473.800535,30,54.39052812
Kottayam,227,53,200,7.04048134,1284.62822,32,28.51785756
Araria,207,61,233,6.150206935,445.4943385,26,49.86416643
Sheikhpura,255,21,228,6.030666314,1978.487657,27,44.22650077
Madhubani,102,41,215,6.915517025,1888.020422,25,27.63605445
Karnal,257,5,266,6.206488006,603.4111117,31,70.33896438
Supaul,211,50,250,6.896232371,1775.217014,32,13.52260497
Madhepura,127,38,236,6.554714758,680.9047449,29,6.254205435
Siwan,213,44,221,6.340684091,1214.730435,24,76.99986787
Siwan,218,59,222,4.440116871,1607.691806,24,66.92707309
Panipat,210,44,295,5.54870168,819.3443618,26,50.35408629
Kaithal,76,56,225,6.083259526,1199.265308,29,47.31118728
Sirsa,241,43,233,6.904388384,1010.636495,28,50.24372657
Mahendragarh,227,62,231,6.150968325,1568.35751,31,44.26538353
Kishanganj,242,51,280,5.314060506,1061.61627,25,39.89633729
Araria,218,40,305,6.23497198,1220.440156,26,50.46936969
Malappuram,244,50,285,6.61955927,1722.003856,30,53.32300194
Madhepura,202,45,131,6.346224939,1457.561968,25,69.49832909
Aurangabad,133,46,277,6.325407485,1149.505896,25,71.40950891
Rewari,226,53,296,5.385500208,1030.324873,31,38.38527893
Munger,134,46,219,6.617689233,428.1781736,23,41.94051175
Madhubani,226,50,225,6.490654404,301.4596695,35,37.9960198
Arwal,232,48,218,6.308088777,1914.995768,29,54.11704159
Pathanamthitta,238,23,288,6.862671976,535.7478126,32,45.88200025
Rohtas,130,52,234,6.531769881,698.3690735,30,89.07004985
Jamui,113,52,212,6.724262727,1299.707366,28,69.93976542
Gopalganj,213,11,229,6.39763074,1690.266293,27,89.96698199
Nawada,227,48,276,6.060303817,1699.655542,30,71.20456216
Yamunanagar,258,56,281,6.409959376,1693.365352,25,97.1282227
Saharsa,233,55,113,6.602203984,1960.558414,32,63.93794105
Fatehabad,219,62,102,6.001751393,300.2654841,26,96.39146368
Kaithal,241,41,262,6.27337914,919.7267568,25,16.65881915
Yamunanagar,68,50,211,6.69105748,1844.457943,21,6.195290402
West Champaran,168,3,117,7.933461354,1041.208072,30,58.33339334
Kannur,237,53,293,6.796376415,1768.333922,29,98.36582737
Nuh,230,7,260,6.171992204,231.7816112,26,42.34291948
Ernakulam,238,51,252,7.749754664,1107.862074,28,21.99229286
Madhubani,217,44,230,6.620244609,1860.413989,28,52.63260347
Bhagalpur,245,59,237,6.150542748,670.3091944,29,65.23106383
Saran,76,45,214,5.837568836,1873.384958,26,32.20269086
Vaishali,207,58,140,6.395998728,215.259117,26,71.76216649
Kollam,203,61,267,6.477595261,342.0695681,19,97.5363362
Panipat,79,11,87,7.422652257,1058.284321,30,89.79934905
Darbhanga,250,48,263,5.15764848,391.4832952,27,29.86695198
Sheohar,223,46,211,6.413515172,606.075168,30,33.34564463
Panipat,238,53,51,6.523877091,735.5450385,24,37.78258122
Begusarai,149,40,246,6.972187567,1066.692817,24,40.06072506
Patna,205,56,224,6.574773597,902.9245436,26,10.93163042
Rewari,230,48,228,6.234143768,1859.86575,25,76.43432105
Thrissur,236,52,245,6.445182431,1794.826391,21,37.1685871
Ernakulam,201,48,209,7.848937151,1546.527604,28,88.10217769
Siwan,211,47,290,5.49294344,1386.75496,26,92.76712169
Bhiwani,214,44,298,6.50310784,567.8139084,30,3.418699621
East Champaran,218,56,256,5.649599473,1283.287265,32,98.86180392
Aurangabad,196,58,303,6.882213128,464.7129816,29,71.29225042
Jehanabad,211,58,271,6.762430752,1014.894412,27,52.51883037
Sonipat,111,64,109,7.939234742,1030.742753,26,39.56323323
Katihar,254,54,241,8.433473162,1441.477922,26,52.33329513
Ernakulam,238,9,297,6.67341594,1703.228105,26,33.13784767
Madhepura,107,55,270,6.636970162,776.9040849,30,62.64609356
Ambala,142,59,266,6.030473464,274.1262971,28,10.20504737
Mahendragarh,212,47,286,6.492183015,284.546669,29,62.49113769
Sheohar,226,46,215,6.161732898,1774.683719,27,28.25914016
Mahendragarh,236,53,285,8.154131572,1075.386549,28,2.745848076
Purnia,249,46,259,4.573709082,646.4226496,25,55.71787085
Samastipur,56,43,230,6.613633364,258.1161093,25,58.26632783
Muzaffarpur,215,21,266,8.630820264,1151.775808,27,43.23033147
Rohtas,192,46,222,6.655771837,446.7706037,28,8.156337022
Panipat,223,19,249,6.877951894,950.650521,26,89.44095233
North Goa,258,49,215,6.562671245,1128.939887,27,61.53164992
Aurangabad,195,41,293,6.560412144,612.5605864,27,12.45561666
Bhojpur,234,44,230,5.138482601,557.9062511,28,51.58212708
Alappuzha,232,50,252,7.01038845,235.6545272,27,50.22817728
Bhiwani,235,43,206,8.371119146,1253.937413,24,6.97978501
Purnia,218,56,250,6.578713265,560.7941799,25,61.07911066
Madhepura,80,54,281,6.689350222,1780.811202,32,81.02431349
Munger,201,7,277,6.544489853,1286.79779,27,75.15179737
Rohtas,249,45,245,6.661531804,1201.545794,29,21.093972
West Champaran,124,40,233,8.146498423,1108.432396,28,86.36696043
Ambala,259,58,293,6.221120486,587.5581411,27,34.9116744
Munger,221,46,271,5.153178171,1944.9388,27,94.70432945
Begusarai,234,51,104,6.902706924,1940.680333,27,8.103048458
Katihar,238,54,252,6.836993831,778.2903642,30,49.13466016
Jehanabad,205,50,223,6.737846029,1597.189203,26,60.11531334
Munger,46,24,46,8.034902343,414.6429183,25,25.51735975
East Champaran,217,58,188,6.136942421,1604.951922,28,77.36663868
Karnal,215,52,256,6.514718919,715.3974793,28,63.0626723
Palakkad,93,48,282,6.033389769,720.4420567,25,2.792834292
East Champaran,57,43,293,6.063199079,1113.019957,33,61.22849048
Palwal,241,43,75,6.038677153,906.192131,25,49.65634521
Ambala,90,19,157,7.860554258,412.0960574,24,20.40689097
Arwal,231,44,220,8.332724488,1267.538857,28,99.57907448
Kottayam,208,13,247,6.258831202,584.9184969,30,89.81905729
Kottayam,49,41,191,7.460523598,1000.063606,29,29.95826181
Jhajjar,208,38,213,6.921008126,615.8192417,29,54.56602116
Buxar,227,45,283,6.86094154,1743.653435,30,32.33371185
Thiruvananthapuram,221,60,232,8.308270971,808.4390191,27,77.77407941
Kishanganj,237,46,278,6.131807327,1797.483485,28,93.10281189
Sheikhpura,40,41,277,6.655298222,786.9750384,26,36.52403208
North Goa,217,56,216,6.633457044,523.0947297,27,80.75284067
South Goa,232,53,296,8.378869378,1237.942357,31,50.34234673
Sheohar,205,48,256,6.029593053,1199.247997,27,40.26127757
Alappuzha,253,55,230,6.017192056,1314.044403,30,93.90376336
Thiruvananthapuram,213,48,99,6.770863961,743.8512774,29,51.53006418
Aurangabad,222,49,302,8.196679796,775.9440486,29,47.27363953
Pathanamthitta,197,44,125,6.591343999,627.3741503,30,67.57100579
Ambala,221,42,280,6.394529155,1871.121746,32,26.8621859
Bhagalpur,234,38,263,6.606979835,1429.320317,25,33.15449421
Araria,228,44,289,6.852580949,1561.260348,24,93.27253779
East Champaran,144,53,241,6.301667931,549.4936522,26,68.1744547
Ernakulam,206,19,236,6.713415849,1390.840924,31,82.83707763
Kozhikode,234,54,208,6.393994632,1572.795771,28,27.84006443
Samastipur,230,18,256,6.354030527,816.4209927,21,54.8352288
Faridabad,224,52,259,6.069115425,483.8466926,24,97.16823043
Bhiwani,75,43,289,6.572881786,1454.607649,28,32.551686
Mahendragarh,217,6,219,6.692970436,1300.058466,29,16.88717116
Sitamarhi,215,45,187,6.484903981,1236.112847,33,51.57771481
Bhojpur,228,40,286,6.459151378,528.6199626,33,39.39428778
Patna,237,41,272,6.566283621,672.4857628,27,16.79814605
Khagaria,212,51,207,6.507949775,1324.792153,22,88.96658689
Bhagalpur,214,58,307,6.951321911,1304.455203,27,99.08166714
Thrissur,263,42,200,7.05203603,1198.5011,26,57.28963589
Darbhanga,220,55,275,6.429468332,1582.650859,31,77.69300007
Rohtas,237,45,223,6.53603095,1666.382956,28,86.04479859
South Goa,212,41,246,7.702273933,697.7254437,28,70.3972186
Jind,146,47,284,6.733530627,483.6936157,31,5.371448862
Thiruvananthapuram,244,54,233,5.973265724,562.1020114,27,16.60578894
Malappuram,231,44,149,6.288019912,706.3558327,26,8.027929924
Nawada,235,50,283,8.275706927,1905.947431,27,1.978081058
Kaithal,218,45,252,6.074720102,446.8918071,27,31.29364447
Wayanad,213,3,297,6.806584861,1781.770684,26,39.84324009
Kasaragod,221,59,262,6.014319843,566.0794266,26,24.8619435
Rewari,208,13,211,6.854319748,827.2022835,30,7.395860161
Purnia,239,48,290,6.697454455,426.5707941,26,53.45644599
South Goa,59,50,272,6.874816399,386.0486318,26,28.05861268
Muzaffarpur,231,57,227,6.116561089,371.2574776,29,79.80767833
Jind,107,61,261,6.893661921,816.966032,31,1.797209541
Panipat,219,48,257,7.268390377,1142.64576,29,84.41017808
Arwal,124,51,72,5.232873727,561.453572,26,95.52061422
Siwan,218,45,253,5.889680948,1878.813617,20,71.89737125
Saharsa,258,47,150,7.035194494,1255.553804,30,73.63076246
Mahendragarh,186,59,270,6.910954472,1793.116559,25,93.42266885
Nuh,200,58,114,5.984146229,467.8738106,28,21.69805724
Arwal,253,47,253,6.06689211,458.2900785,26,99.46199125
Malappuram,226,48,202,6.007795173,1724.154864,29,77.57463913
Panchkula,92,9,60,6.045473818,1222.366438,28,72.93050012
Kottayam,243,23,237,6.228202927,1889.456231,26,36.74796732
Katihar,145,50,264,6.935431729,464.4143342,26,55.03197106
Supaul,210,55,112,6.290825453,246.8323633,30,65.73786104
Karnal,55,40,232,6.502830934,1849.808988,25,62.41394327
Madhubani,200,47,214,6.179762913,1457.906789,19,70.79347921
Jamui,225,57,230,4.909803652,1652.902487,33,9.155792169
Saharsa,195,55,299,4.742753112,732.8252245,24,36.20919485
Sitamarhi,64,32,271,5.449522205,205.5195551,28,43.96600164
South Goa,232,41,285,4.61605898,1069.183729,25,26.80230049
South Goa,215,45,240,7.659911024,1982.016948,26,18.09009976
Nawada,217,46,110,6.998514372,1833.567351,30,14.75382051
Siwan,64,54,299,6.994595023,329.6410131,28,37.27195583
Kaithal,258,1,167,7.701012798,538.010588,24,49.85072836
West Champaran,200,42,296,4.700797659,760.2102148,26,7.234667575
Khagaria,220,42,215,7.775097927,1694.720819,28,94.69935136
Munger,99,27,186,5.116309936,1684.485977,27,76.75908896
Thiruvananthapuram,227,56,246,6.070769898,533.0081051,25,73.35432555
Kurukshetra,120,50,201,6.400340389,1159.544139,30,18.11319197
Ernakulam,219,42,72,6.491649953,1103.230759,28,60.77627603
Nuh,212,53,230,4.861275648,945.7048924,29,53.44276973
Panchkula,88,1,312,7.478139767,1164.656821,27,98.26441573
Madhubani,194,14,253,6.801535021,727.0199552,27,75.01950524
Idukki,221,46,257,6.895596303,1156.788511,23,58.00042649
Muzaffarpur,124,42,302,6.588532696,1434.09473,28,85.23045398
Rewari,68,52,285,6.266891468,312.5058992,30,16.35433282
Alappuzha,229,41,227,7.892916307,1941.15062,26,2.506436439
Katihar,228,49,242,4.807899679,497.5464781,24,69.33310001
Sitamarhi,244,41,194,8.055235995,848.5375938,29,10.73283456
Rohtas,205,46,142,6.245281334,1047.129253,28,12.42793036
Thiruvananthapuram,200,43,76,5.764615666,273.771993,27,74.72339192
Jamui,225,53,106,6.847738061,1187.051304,25,27.78294957
Kishanganj,235,40,272,6.442846916,1765.952781,28,63.23449034
Begusarai,236,57,257,6.260121561,1821.832693,28,91.82328568
Banka,222,48,213,6.150069887,787.1449297,25,32.33097863
Saharsa,98,43,244,6.098479636,1205.833896,28,22.49727163
Siwan,213,48,257,6.221563188,1598.235377,22,11.54972549
Yamunanagar,223,23,226,6.118842488,655.1222814,28,13.91577378
Gurugram,228,47,217,6.471040328,1151.250515,26,7.160046843
Wayanad,221,26,210,6.774815642,860.0988794,27,9.676595504
Sitamarhi,190,52,276,7.898767373,880.7149274,32,43.76845429
Bhojpur,95,24,139,7.809745282,369.4475588,29,32.76563946
Nalanda,224,46,243,6.866027736,932.4013432,27,70.94952062
Wayanad,71,61,292,6.938346262,489.5826622,26,87.15392417
Saharsa,55,19,283,5.598101802,742.2861304,30,78.69254711
Jamui,258,46,274,6.614425305,794.5059852,28,53.53308841
Banka,221,47,238,6.894930204,975.0799019,30,11.14176951
Gurugram,73,46,243,6.63869024,1850.44473,27,71.26696111
Faridabad,225,43,105,8.08008929,1335.794754,27,36.92004375
Khagaria,220,57,46,6.955454995,1954.031669,31,9.479388998
Katihar,215,46,248,4.793221061,1263.172729,31,84.40417431
Purnia,239,15,234,6.515308141,1649.882078,29,34.4834352
Katihar,216,50,234,6.934815374,1701.472639,23,22.60663442
Madhubani,113,60,126,7.486514246,1530.206848,25,87.2737544
Lakhisarai,208,60,277,6.051977148,1405.84695,29,90.31125298
Nalanda,58,57,251,6.484975813,952.2469853,26,34.55811288
Yamunanagar,234,39,251,6.241535959,1221.097061,25,36.12534051
Kannur,211,45,264,6.414187544,548.6900125,29,58.38322423
Patna,247,60,203,6.685358115,1312.843963,32,73.61070789
Wayanad,231,51,258,6.595872661,1125.73374,26,7.251770989
Muzaffarpur,69,55,224,6.791296031,1647.78546,27,59.74102206
Kottayam,234,43,205,6.703772381,1824.578524,31,95.32918612
Begusarai,215,41,279,5.200639961,439.0301932,29,26.94729582
Kurukshetra,211,15,290,6.331853201,1443.634043,27,90.9738942
Jamui,211,44,220,6.190949437,1910.083355,30,95.06666574
Panchkula,232,43,230,6.288866835,1852.185507,27,27.64621046
Buxar,246,52,263,6.181161024,1701.967251,25,75.66598472
Idukki,192,43,231,4.849027761,287.0138008,30,24.63872582
Araria,239,43,235,6.710441157,654.47141,28,74.02350501
Nuh,221,48,204,7.572986261,466.9192365,29,79.94457716
Mahendragarh,226,56,228,8.458918591,1868.48203,26,25.47336467
Kollam,233,56,300,7.087935731,1548.001668,27,71.87108481
Kozhikode,212,47,242,6.473552631,1157.212345,27,81.39834935
Mahendragarh,145,20,288,6.696365575,1962.920424,29,36.49930834
Muzaffarpur,243,50,293,7.790950346,550.4937776,35,17.60257482
Gurugram,234,38,260,6.242794928,1354.829452,26,10.10449216
Kaithal,238,58,219,5.989022052,1296.885851,27,57.96278866
Malappuram,234,54,247,6.787312564,812.8176409,22,97.83171381
Supaul,243,55,271,6.664561357,1073.684526,24,82.47208168
Kozhikode,239,52,216,7.01614054,623.6951036,19,44.14812425
Fatehabad,91,39,265,6.251466658,1418.80656,28,54.12546938
Palakkad,229,46,239,8.503710574,952.8332786,28,28.67326066
Siwan,198,42,307,6.3909055,242.3901746,29,17.14352087
Kurukshetra,237,57,276,6.467501148,1911.413402,23,48.72603466
Supaul,224,56,197,8.159147836,1102.554483,26,46.88665505
Darbhanga,221,43,229,6.129433688,1470.140983,25,52.67106533
Nalanda,214,26,294,5.946132404,554.4739823,25,95.32765397
Nawada,250,18,294,7.008671323,429.0134922,26,60.78563471
Aurangabad,205,51,304,6.137448647,1824.359473,25,60.97141183
Nuh,240,47,108,6.603721353,1263.678542,24,13.67445152
Kannur,207,59,237,6.768823473,1088.031569,27,99.65239775
Sheikhpura,114,52,217,6.930608137,1138.070064,24,77.51164948
Rewari,227,5,245,6.807482368,625.164675,29,87.84313107
